line
"2026-08-16T14:26:08Z	About to process tournament Competition #329663 '像蝴蝶一样飞翔，像鲈鱼一样游泳' result. Place: "
"2026-08-16T14:26:08Z	Tournament reward Competition #329663 '像蝴蝶一样飞翔，像鲈鱼一样游泳' added CompetitionRating -10 (585 -> 575)"
"2026-08-16T14:26:08Z	About to process tournament Competition #329666 'Marron 河多样性' result. Place: "
"2026-08-16T14:26:08Z	Tournament reward Competition #329666 'Marron 河多样性' added CompetitionRating -15 (575 -> 560)"
"2026-08-16T14:26:08Z	About to process tournament Competition #329719 '烧开迷宫' result. Place: "
"2026-08-16T14:26:08Z	Tournament reward Competition #329719 '烧开迷宫' added CompetitionRating -20 (560 -> 540)"
"2026-08-16T14:26:08Z	About to process tournament Competition #329665 '胡须 奖杯' result. Place: "
"2026-08-16T14:26:09Z	Tournament reward Competition #329665 '胡须 奖杯' added CompetitionRating -15 (540 -> 525)"
"2026-08-16T14:26:09Z	About to process tournament Competition #329720 '捕获鳗形拟长颌鱼' result. Place: "
"2026-08-16T14:26:09Z	Tournament reward Competition #329720 '捕获鳗形拟长颌鱼' added CompetitionRating -20 (525 -> 505)"
"2026-08-16T14:27:07Z	Player registered for Competition #329884 '从零开始'"
"2026-08-16T14:27:13Z	Player registered for Competition #329885 '玻璃梭鲈大师'"
"2026-08-16T14:27:18Z	Player registered for Competition #329886 '海水巨鱼'"
"2026-08-16T14:27:21Z	Player registered for Competition #329887 '的河流小胖饵'"
"2026-08-16T14:27:28Z	Player registered for Competition #329945 '午夜鲑鱼争夺赛'"
"2026-08-17T12:17:23Z	About to process tournament Competition #329884 '从零开始' result. Place: "
"2026-08-17T12:17:23Z	Tournament reward Competition #329884 '从零开始' added CompetitionRating -10 (505 -> 495)"
"2026-08-17T12:17:23Z	About to process tournament Competition #329945 '午夜鲑鱼争夺赛' result. Place: "
"2026-08-17T12:17:23Z	Tournament reward Competition #329945 '午夜鲑鱼争夺赛' added CompetitionRating -13 (495 -> 482)"
"2026-08-17T12:17:23Z	About to process tournament Competition #329885 '玻璃梭鲈大师' result. Place: "
"2026-08-17T12:17:23Z	Tournament reward Competition #329885 '玻璃梭鲈大师' added CompetitionRating -11 (482 -> 471)"
"2026-08-17T12:17:23Z	About to process tournament Competition #329887 '的河流小胖饵' result. Place: "
"2026-08-17T12:17:23Z	Tournament reward Competition #329887 '的河流小胖饵' added CompetitionRating -13 (471 -> 458)"
"2026-08-17T12:17:24Z	About to process tournament Competition #329886 '海水巨鱼' result. Place: "
"2026-08-17T12:17:24Z	Tournament reward Competition #329886 '海水巨鱼' added CompetitionRating -15 (458 -> 443)"
"2026-08-17T12:18:29Z	Player registered for Competition #329952 '巨型 食人鱼'"
"2026-08-17T12:18:32Z	Player registered for Competition #329953 'Maku-Maku 食肉动物'"
"2026-08-17T12:18:35Z	Player registered for Competition #329954 '夜捕鲟鱼'"
"2026-08-17T12:18:38Z	Player registered for Competition #329955 '星罗棋布的赤稍雅罗鱼'"
"2026-08-17T12:18:40Z	Player registered for Competition #329956 '老巴克的比赛'"
"2026-08-17T12:18:44Z	Player registered for Competition #330021 '与狗鱼共舞'"
"2026-08-17T14:28:56Z	Player registered for Competition #330022 '爆美洲西鲱'"
"2026-08-18T11:49:31Z	About to process tournament Competition #329952 '巨型 食人鱼' result. Place: "
"2026-08-18T11:49:31Z	Tournament reward Competition #329952 '巨型 食人鱼' added CompetitionRating -15 (443 -> 428)"
"2026-08-18T11:49:32Z	About to process tournament Competition #329953 'Maku-Maku 食肉动物' result. Place: "
"2026-08-18T11:49:32Z	Tournament reward Competition #329953 'Maku-Maku 食肉动物' added CompetitionRating -15 (428 -> 413)"
"2026-08-18T11:49:32Z	About to process tournament Competition #329954 '夜捕鲟鱼' result. Place: "
"2026-08-18T11:49:32Z	Tournament reward Competition #329954 '夜捕鲟鱼' added CompetitionRating -11 (413 -> 402)"
"2026-08-18T11:49:32Z	About to process tournament Competition #329955 '星罗棋布的赤稍雅罗鱼' result. Place: "
"2026-08-18T11:49:32Z	Tournament reward Competition #329955 '星罗棋布的赤稍雅罗鱼' added CompetitionRating -10 (402 -> 392)"
"2026-08-18T11:49:32Z	About to process tournament Competition #329956 '老巴克的比赛' result. Place: "
"2026-08-18T11:49:32Z	Tournament reward Competition #329956 '老巴克的比赛' added CompetitionRating -10 (392 -> 382)"
"2026-08-18T11:49:32Z	About to process tournament Competition #330021 '与狗鱼共舞' result. Place: "
"2026-08-18T11:49:32Z	Tournament reward Competition #330021 '与狗鱼共舞' added CompetitionRating -11 (382 -> 371)"
"2026-08-18T11:49:32Z	About to process tournament Competition #330022 '爆美洲西鲱' result. Place: "
"2026-08-18T11:49:32Z	Tournament reward Competition #330022 '爆美洲西鲱' added CompetitionRating -10 (371 -> 361)"
"2026-08-18T11:50:16Z	Player registered for Competition #330029 '活化石'"
"2026-08-18T11:50:27Z	Player registered for Competition #330031 '草中惊奇'"
"2026-08-18T11:50:30Z	Player registered for Competition #330032 '逐个'"
"2026-08-19T11:33:00Z	About to process tournament Competition #330029 '活化石' result. Place: "
"2026-08-19T11:33:00Z	Tournament reward Competition #330029 '活化石' added CompetitionRating -20 (361 -> 341)"
"2026-08-19T11:33:00Z	About to process tournament Competition #330032 '逐个' result. Place: "
"2026-08-19T11:33:00Z	Tournament reward Competition #330032 '逐个' added CompetitionRating -20 (341 -> 321)"
"2026-08-19T11:33:00Z	About to process tournament Competition #330031 '草中惊奇' result. Place: "
"2026-08-19T11:33:00Z	Tournament reward Competition #330031 '草中惊奇' added CompetitionRating -13 (321 -> 308)"
"2026-08-19T11:33:43Z	Player registered for Competition #330107 '幸运 50'"
"2026-08-19T11:33:45Z	Player registered for Competition #330109 '最长欧洲鳗鲡'"
"2026-08-19T11:33:48Z	Player registered for Competition #330110 '西伯利亚之可汗'"
"2026-08-19T11:33:50Z	Player registered for Competition #330111 'Falcon 湖鳟鱼追逐'"
"2026-08-19T11:33:53Z	Player registered for Competition #330112 '三种鳟鱼！'"
"2026-08-19T13:08:01Z	Player registered for Competition #330149 'San Joaquin无国界'"
"2026-08-20T11:39:10Z	About to process tournament Competition #330110 '西伯利亚之可汗' result. Place: "
