line
"2026-07-30T04:28:39Z	Player registered for Competition #328255 'Минь і Поплавок'"
"2026-07-30T15:20:40Z	Player unregistered from Competition #328255 'Минь і Поплавок'"
"2026-07-31T15:48:04Z	Player registered for Competition #329448 'Бассоборець'"
"2026-07-31T15:49:01Z	Player unregistered from Competition #329448 'Бассоборець'"
"2026-07-31T20:05:36Z	Player registered for Competition #329456 'Неперевершений Сомолов'"
"2026-07-31T20:05:40Z	Player unregistered from Competition #329456 'Неперевершений Сомолов'"
"2026-08-01T16:45:34Z	Player registered for Competition #329462 'Пструговий Перфекціонізм'"
"2026-08-01T20:02:29Z	Player started scoring time for Competition #329462 'Пструговий Перфекціонізм' in Group B. IP: 83.6.201.208, Mac: D8BBC1A93EE1"
"2026-08-01T20:28:19Z	CHEAT: (10) Fish has low fighting/passive time ratio Actual: 0.122474427228075, Limit (min): 0.200000002980232"
"2026-08-02T16:14:56Z	About to process tournament Competition #329462 'Пструговий Перфекціонізм' result. Place: 21"
"2026-08-02T16:14:56Z	Tournament reward Competition #329462 'Пструговий Перфекціонізм' added CompetitionRating -3 (142 -> 139)"
"2026-08-02T16:32:39Z	Player registered for Competition #329477 'Минь і Поплавок'"
"2026-08-03T02:20:52Z	Player started scoring time for Competition #329477 'Минь і Поплавок' in Group B. IP: 83.6.201.208, Mac: D8BBC1A93EE1"
"2026-08-03T02:32:18Z	CHEAT: (40) Undriven boat moves TOO fast Max: 5, Actual: 7.81593"
"2026-08-03T02:40:59Z	CHEAT: (1) Attack time is short Actual: 3.46927309036255, Limit (min): 3.5"
"2026-08-03T02:41:08Z	CHEAT: (10) Fish catch distance is long Actual: 7.50417757034302, Limit (max): 7.19999980926514"
"2026-08-03T02:42:05Z	CHEAT: (40) Undriven boat moves TOO fast Max: 5, Actual: 10.93957"
"2026-08-03T02:58:08Z	CHEAT: (40) Boat moves TOO fast Max: 30, Actual: 40.61351"
"2026-08-03T02:58:22Z	CHEAT: (40) Undriven boat moves TOO fast Max: 5, Actual: 8.217425"
"2026-08-03T03:05:24Z	CHEAT: (40) Undriven boat moves TOO fast Max: 5, Actual: 10.93983"
"2026-08-03T03:09:05Z	CHEAT: (10) Fish catch distance is long Actual: 7.45177936553955, Limit (max): 7.19999980926514"
"2026-08-03T04:00:12Z	About to process tournament Competition #329477 'Минь і Поплавок' result. Place: 8"
"2026-08-03T04:00:12Z	Tournament reward Competition #329477 'Минь і Поплавок' added CompetitionRating 12 (139 -> 151)"
"2026-08-03T17:00:09Z	Player registered for Competition #329485 'Кривава Загроза'"
"2026-08-03T17:00:12Z	Player registered for Competition #329486 'Могутня Трійка'"
"2026-08-03T17:00:15Z	Player registered for Competition #329487 'Ловись рибка велика і маленька'"
"2026-08-03T18:12:36Z	Player started scoring time for Competition #329485 'Кривава Загроза' in Group B. IP: 83.6.201.208, Mac: D8BBC1A93EE1"
"2026-08-03T18:25:02Z	CHEAT: (10) Attack time is VERY short Actual: 2.81202960014343, Limit (min): 3"
"2026-08-03T18:31:04Z	CHEAT: (1) Line has high extension too often Actual: 0.516342114976063, Limit (max): 0.400000005960464"
"2026-08-03T18:36:10Z	CHEAT: (10) Fish catch distance is long Actual: 8.03350448608398, Limit (max): 8"
"2026-08-03T18:45:08Z	CHEAT: (1) Line has high extension too often Actual: 0.884662945589088, Limit (max): 0.400000005960464"
"2026-08-03T18:45:08Z	CHEAT: (10) Line has critical extension too often Actual: 0.392432454297541, Limit (max): 0.100000001490116"
"2026-08-03T18:51:09Z	CHEAT: (1) Attack time is short Actual: 3.18746185302734, Limit (min): 3.5"
"2026-08-03T18:51:09Z	CHEAT: (1) Line has high extension too often Actual: 0.998128216171292, Limit (max): 0.400000005960464"
"2026-08-03T18:51:48Z	CHEAT: (1) Attack time is short Actual: 3.21866917610168, Limit (min): 3.5"
"2026-08-03T18:51:49Z	CHEAT: (1) Line has high extension too often Actual: 1, Limit (max): 0.400000005960464"
"2026-08-03T18:52:47Z	CHEAT: (1) Line has high extension too often Actual: 0.903530709940475, Limit (max): 0.400000005960464"
"2026-08-03T18:53:19Z	CHEAT: (1) Attack time is short Actual: 3.01520204544067, Limit (min): 3.5"
"2026-08-03T18:53:19Z	CHEAT: (1) Line has high extension too often Actual: 0.92044711808764, Limit (max): 0.400000005960464"
"2026-08-03T18:56:30Z	CHEAT: (1) Line has high extension too often Actual: 0.539023331501008, Limit (max): 0.400000005960464"
"2026-08-03T19:00:17Z	CHEAT: (1) Attack time is short Actual: 3.32809376716614, Limit (min): 3.5"
"2026-08-03T19:00:17Z	CHEAT: (1) Line has high extension too often Actual: 0.790404475951422, Limit (max): 0.400000005960464"
"2026-08-03T19:00:55Z	CHEAT: (10) Attack time is VERY short Actual: 2.93802165985107, Limit (min): 3"
"2026-08-03T19:00:55Z	CHEAT: (1) Line has high extension too often Actual: 0.607793775497014, Limit (max): 0.400000005960464"
"2026-08-03T19:01:25Z	CHEAT: (1) Line has high extension too often Actual: 0.620815779611643, Limit (max): 0.400000005960464"
"2026-08-03T19:02:12Z	CHEAT: (1) Line has high extension too often Actual: 0.513921411853919, Limit (max): 0.400000005960464"
"2026-08-03T19:03:52Z	CHEAT: (10) Fish has low fighting/passive time ratio Actual: 0.035486112876, Limit (min): 0.200000002980232"
"2026-08-03T19:06:03Z	CHEAT: (1) Line has high extension too often Actual: 0.509828432887126, Limit (max): 0.400000005960464"
"2026-08-03T19:17:13Z	CHEAT: (1) Line has high extension too often Actual: 0.46033472454345, Limit (max): 0.400000005960464"
"2026-08-03T19:17:42Z	CHEAT: (1) Line has high extension too often Actual: 0.525489748206977, Limit (max): 0.400000005960464"
"2026-08-03T19:44:36Z	Player unregistered from Competition #329486 'Могутня Трійка'"
"2026-08-03T19:44:40Z	Player unregistered from Competition #329487 'Ловись рибка велика і маленька'"
"2026-08-03T20:04:13Z	About to process tournament Competition #329485 'Кривава Загроза' result. Place: 4"
"2026-08-03T20:04:13Z	Tournament reward Competition #329485 'Кривава Загроза' added CompetitionRating 32 (151 -> 183)"
"2026-08-04T05:38:56Z	Player registered for Competition #329491 'Червоні Гіганти'"
"2026-08-04T05:47:44Z	Player registered for Competition #329494 'Червоні Титани'"
"2026-08-04T06:00:57Z	Player started scoring time for Competition #329491 'Червоні Гіганти' in Group B. IP: 83.6.201.208, Mac: D8BBC1A93EE1"
"2026-08-04T06:53:35Z	Player registered for Competition #329497 'Стисніть Лина!'"
"2026-08-04T08:00:08Z	About to process tournament Competition #329491 'Червоні Гіганти' result. Place: 3"
"2026-08-04T08:00:08Z	Tournament reward Competition #329491 'Червоні Гіганти' added CompetitionRating 25 (183 -> 208)"
"2026-08-04T08:04:53Z	Player registered for Competition #329496 'Полюванння на Золоту Рибку'"
"2026-08-04T12:17:31Z	Player started scoring time for Competition #329494 'Червоні Титани' in Group B. IP: 83.6.201.208, Mac: D8BBC1A93EE1"
"2026-08-04T12:59:32Z	CHEAT: (40) Friction force is too high Actual: 25.3763790130615, Limit (max): 25.2000007629395"
"2026-08-04T13:00:31Z	CHEAT: (40) Friction force is too high Actual: 25.3763790130615, Limit (max): 25.2000007629395"
"2026-08-04T14:00:15Z	About to process tournament Competition #329494 'Червоні Титани' result. Place: 11"
"2026-08-04T15:16:47Z	Player registered for Competition #329499 'М'ясоїдний Маку-Маку'"
"2026-08-04T16:14:43Z	Player started scoring time for Competition #329496 'Полюванння на Золоту Рибку' in Group B. IP: 83.6.201.208, Mac: D8BBC1A93EE1"
"2026-08-04T18:06:47Z	About to process tournament Competition #329496 'Полюванння на Золоту Рибку' result. Place: 4"
"2026-08-04T18:06:47Z	Tournament reward Competition #329496 'Полюванння на Золоту Рибку' added CompetitionRating 17 (208 -> 225)"
"2026-08-04T18:22:10Z	Player started scoring time for Competition #329497 'Стисніть Лина!' in Group B. IP: 83.6.201.208, Mac: D8BBC1A93EE1"
"2026-08-04T18:28:59Z	CHEAT: (1) Attack time is short Actual: 3.31251549720764, Limit (min): 3.5"
"2026-08-04T18:29:30Z	CHEAT: (1) Attack time is short Actual: 3.2659010887146, Limit (min): 3.5"
"2026-08-04T18:30:37Z	CHEAT: (1) Attack time is short Actual: 3.10936331748962, Limit (min): 3.5"
"2026-08-04T18:32:39Z	CHEAT: (1) Attack time is short Actual: 3.48472809791565, Limit (min): 3.5"
"2026-08-04T18:32:56Z	CHEAT: (1) Attack time is short Actual: 3.39098763465881, Limit (min): 3.5"
"2026-08-04T18:34:58Z	CHEAT: (1) Attack time is short Actual: 3.25048899650574, Limit (min): 3.5"
"2026-08-04T18:39:21Z	CHEAT: (1) Attack time is short Actual: 3.19711589813232, Limit (min): 3.5"
"2026-08-04T18:40:07Z	CHEAT: (1) Attack time is short Actual: 3.10987401008606, Limit (min): 3.5"
"2026-08-04T18:43:31Z	CHEAT: (1) Attack time is short Actual: 3.31266951560974, Limit (min): 3.5"
"2026-08-04T18:43:31Z	CHEAT: (1) Line has high extension too often Actual: 0.551011001643611, Limit (max): 0.400000005960464"
"2026-08-04T18:44:07Z	CHEAT: (1) Attack time is short Actual: 3.03126978874207, Limit (min): 3.5"
"2026-08-04T18:44:07Z	CHEAT: (1) Line has high extension too often Actual: 0.552515502745094, Limit (max): 0.400000005960464"
"2026-08-04T18:44:50Z	CHEAT: (1) Attack time is short Actual: 3.10930156707764, Limit (min): 3.5"
"2026-08-04T18:44:50Z	CHEAT: (1) Line has high extension too often Actual: 0.611284074516308, Limit (max): 0.400000005960464"
"2026-08-04T18:45:23Z	CHEAT: (1) Line has high extension too often Actual: 0.707073289474741, Limit (max): 0.400000005960464"
"2026-08-04T18:46:43Z	CHEAT: (1) Line has high extension too often Actual: 0.776311404889079, Limit (max): 0.400000005960464"
"2026-08-04T18:47:32Z	CHEAT: (1) Line has high extension too often Actual: 0.695137701117421, Limit (max): 0.400000005960464"
"2026-08-04T18:48:11Z	CHEAT: (1) Attack time is short Actual: 3.46867251396179, Limit (min): 3.5"
"2026-08-04T18:48:12Z	CHEAT: (1) Line has high extension too often Actual: 0.543919972985087, Limit (max): 0.400000005960464"
"2026-08-04T18:49:33Z	CHEAT: (1) Line has high extension too often Actual: 0.77618105674021, Limit (max): 0.400000005960464"
"2026-08-04T18:50:34Z	CHEAT: (1) Attack time is short Actual: 3.21880769729614, Limit (min): 3.5"
"2026-08-04T18:50:34Z	CHEAT: (1) Line has high extension too often Actual: 0.743147554026162, Limit (max): 0.400000005960464"
"2026-08-04T18:51:36Z	CHEAT: (10) Attack time is VERY short Actual: 2.7969536781311, Limit (min): 3"
"2026-08-04T18:51:37Z	CHEAT: (1) Line has high extension too often Actual: 0.823289040636386, Limit (max): 0.400000005960464"
"2026-08-04T18:51:54Z	CHEAT: (1) Attack time is short Actual: 3.20102167129517, Limit (min): 3.5"
"2026-08-04T18:51:54Z	CHEAT: (1) Line has high extension too often Actual: 0.644212700284291, Limit (max): 0.400000005960464"
"2026-08-04T18:52:26Z	CHEAT: (10) Attack time is VERY short Actual: 2.79782319068909, Limit (min): 3"
"2026-08-04T18:52:26Z	CHEAT: (1) Line has high extension too often Actual: 0.769642343328101, Limit (max): 0.400000005960464"
"2026-08-04T18:52:44Z	CHEAT: (1) Line has high extension too often Actual: 0.713124495951866, Limit (max): 0.400000005960464"
"2026-08-04T18:54:21Z	CHEAT: (1) Line has high extension too often Actual: 0.875393131024726, Limit (max): 0.400000005960464"
